0.48111175407342227	0.4799204305716904	0.47872776877493994	0.4775337892858896	0.4763385127316611	
0.4799204305716904	0.47872776877493994	0.4775337892858896	0.4763385127316611	0.4751419597633959	
0.47872776877493994	0.4775337892858896	0.4763385127316611	0.4751419597633959	0.47394415105587184	
0.4775337892858896	0.4763385127316611	0.4751419597633959	0.47394415105587184	0.4727451073071195	
0.4763385127316611	0.4751419597633959	0.47394415105587184	0.4727451073071195	0.4715448492380373	
0.4751419597633959	0.47394415105587184	0.4727451073071195	0.4715448492380373	0.4703433975920073	
0.47394415105587184	0.4727451073071195	0.4715448492380373	0.4703433975920073	0.46914077313451086	
0.4727451073071195	0.4715448492380373	0.4703433975920073	0.46914077313451086	0.46793699665274113	
0.4715448492380373	0.4703433975920073	0.46914077313451086	0.46793699665274113	0.4667320889552193	
0.4703433975920073	0.46914077313451086	0.46793699665274113	0.4667320889552193	0.46552607087140685	
0.46914077313451086	0.46793699665274113	0.4667320889552193	0.46552607087140685	0.4643189632513195	
0.46793699665274113	0.4667320889552193	0.46552607087140685	0.4643189632513195	0.46311078696513985	
0.4667320889552193	0.46552607087140685	0.4643189632513195	0.46311078696513985	0.4619015629028302	
0.46552607087140685	0.4643189632513195	0.46311078696513985	0.4619015629028302	0.4606913119737442	
0.4643189632513195	0.46311078696513985	0.4619015629028302	0.4606913119737442	0.45948005510623957	
0.46311078696513985	0.4619015629028302	0.4606913119737442	0.45948005510623957	0.4582678132472883	
0.4619015629028302	0.4606913119737442	0.45948005510623957	0.4582678132472883	0.45705460736208925	
0.4606913119737442	0.45948005510623957	0.4582678132472883	0.45705460736208925	0.4558404584336776	
0.45948005510623957	0.4582678132472883	0.45705460736208925	0.4558404584336776	0.45462538746253617	
0.4582678132472883	0.45705460736208925	0.4558404584336776	0.45462538746253617	0.4534094154662052	
0.45705460736208925	0.4558404584336776	0.45462538746253617	0.4534094154662052	0.45219256347889225	
0.4558404584336776	0.45462538746253617	0.4534094154662052	0.45219256347889225	0.45097485255108155	
0.45462538746253617	0.4534094154662052	0.45219256347889225	0.45097485255108155	0.4497563037491435	
0.4534094154662052	0.45219256347889225	0.45097485255108155	0.4497563037491435	0.44853693815494355	
0.45219256347889225	0.45097485255108155	0.4497563037491435	0.44853693815494355	0.44731677686545035	
0.45097485255108155	0.4497563037491435	0.44853693815494355	0.44731677686545035	0.4460958409923449	
0.4497563037491435	0.44853693815494355	0.44731677686545035	0.4460958409923449	0.4448741516616279	
0.44853693815494355	0.44731677686545035	0.4460958409923449	0.4448741516616279	0.44365173001322805	
0.44731677686545035	0.4460958409923449	0.4448741516616279	0.44365173001322805	0.44242859720060956	
0.4460958409923449	0.4448741516616279	0.44365173001322805	0.44242859720060956	0.441204774390379	
0.4448741516616279	0.44365173001322805	0.44242859720060956	0.441204774390379	0.43998028276189316	
0.44365173001322805	0.44242859720060956	0.441204774390379	0.43998028276189316	0.4387551435068653	
0.44242859720060956	0.441204774390379	0.43998028276189316	0.4387551435068653	0.43752937782897194	
